cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper
E,4,1,2023-03-31,2023-04-07,3.0,2.227153778076172,0.0,6.961014747619629
E,4,1,2023-04-07,2023-04-14,3.0,2.3398797512054443,0.0,7.0737409591674805
E,4,1,2023-04-14,2023-04-21,3.0,1.9458107948303223,0.0,6.679671764373779
E,4,1,2023-04-21,2023-04-28,2.0,1.7636905908584595,0.0,6.497551441192627
E,4,1,2023-04-28,2023-05-05,0.0,1.650831937789917,0.0,6.384693145751953
E,4,1,2023-05-05,2023-05-12,1.0,1.6866950988769531,0.0,6.42055606842041
E,4,1,2023-05-12,2023-05-19,1.0,2.4781546592712402,0.0,7.212015628814697
E,4,1,2023-05-19,2023-05-26,0.0,3.6568384170532227,0.0,8.39069938659668
E,4,1,2023-05-26,2023-06-02,2.0,4.964321136474609,0.0,9.698182106018066
E,4,1,2023-06-02,2023-06-09,1.0,5.465264320373535,0.0,10.199125289916992
E,4,1,2023-06-09,2023-06-16,2.0,6.832892894744873,0.0,11.566753387451172
E,4,1,2023-06-16,2023-06-23,0.0,6.069949150085449,0.0,10.803810119628906
E,4,1,2023-06-23,2023-06-30,3.0,5.998802185058594,0.0,10.73266315460205
E,4,1,2023-06-30,2023-07-07,3.0,6.828656196594238,0.0,11.562517166137695
E,4,1,2023-07-07,2023-07-14,1.0,7.308737277984619,0.0,12.042598724365234
E,4,1,2023-07-14,2023-07-21,3.0,7.7273077964782715,0.0,12.46116828918457
E,4,1,2023-07-21,2023-07-28,1.0,7.4752326011657715,0.0,11.240437507629395
E,4,1,2023-07-28,2023-08-04,3.0,8.491562843322754,0.0,12.256767272949219
E,4,1,2023-08-04,2023-08-11,6.0,8.0880765914917,0.0,11.853281021118164
E,4,1,2023-08-11,2023-08-18,5.0,6.571049213409424,0.0,10.336254119873047
E,4,1,2023-08-18,2023-08-25,4.0,4.644371032714844,0.0,8.409576416015625
E,4,1,2023-08-25,2023-09-01,2.0,4.4300031661987305,0.0,8.195207595825195
E,4,1,2023-09-01,2023-09-08,3.0,6.754342079162598,0.27910947799682617,10.519546508789062
E,4,1,2023-09-08,2023-09-15,4.0,5.720165252685547,0.0,9.485370635986328
E,4,1,2023-09-15,2023-09-22,3.0,5.229128360748291,0.0,8.994333267211914
E,4,1,2023-09-22,2023-09-29,6.0,5.079742431640625,0.0,8.844947814941406
E,4,1,2023-09-29,2023-10-06,2.0,5.257281303405762,0.0,9.022485733032227
E,4,1,2023-10-06,2023-10-13,2.0,4.793708801269531,0.0,8.558914184570312
E,4,1,2023-10-13,2023-10-20,5.0,4.419939994812012,0.0,8.185144424438477
E,4,1,2023-10-20,2023-10-27,3.0,3.846465826034546,0.0,7.61167049407959
E,4,1,2023-10-27,2023-11-03,2.0,3.125924825668335,0.0,6.891129493713379
E,4,1,2023-11-03,2023-11-10,4.0,2.9509150981903076,0.0,6.716119766235352
E,4,1,2023-11-10,2023-11-17,5.0,2.463073492050171,0.0,6.228278160095215
E,4,1,2023-11-17,2023-11-24,4.0,2.125340700149536,0.0,5.890545845031738
E,4,1,2023-11-24,2023-12-01,5.0,1.6989173889160156,0.0,5.464122295379639
E,4,1,2023-12-01,2023-12-08,3.0,1.719885230064392,0.0,5.485090255737305
E,4,1,2023-12-08,2023-12-15,3.0,1.9029775857925415,0.0,5.668182373046875
E,4,1,2023-12-15,2023-12-22,2.0,2.052258014678955,0.0,5.817462921142578
E,4,1,2023-12-22,2023-12-29,1.0,2.081261157989502,0.0,5.846466064453125
E,4,1,2023-12-29,2024-01-05,2.0,2.6012744903564453,0.0,6.366479396820068
E,4,1,2024-01-05,2024-01-12,0.0,2.3622007369995117,0.0,6.127405643463135
E,4,1,2024-01-12,2024-01-19,0.0,1.909663200378418,0.0,5.674868106842041
E,4,1,2024-01-19,2024-01-26,2.0,1.7749545574188232,0.0,5.540159225463867
E,4,1,2024-01-26,2024-02-02,2.0,1.8561067581176758,0.0,5.621311664581299
E,4,1,2024-02-02,2024-02-09,1.0,2.140882968902588,0.0,5.906087875366211
E,4,1,2024-02-09,2024-02-16,2.0,1.747074842453003,0.0,5.512279510498047
E,4,1,2024-02-16,2024-02-23,3.0,1.5130620002746582,0.0,5.278266906738281
E,4,1,2024-02-23,2024-03-01,1.0,1.3903433084487915,0.0,5.155548095703125
E,4,1,2024-03-01,2024-03-08,2.0,1.2557796239852905,0.0,4.5568623542785645
E,4,1,2024-03-08,2024-03-15,2.0,1.0435285568237305,0.0,4.344611167907715
E,4,1,2024-03-15,2024-03-22,3.0,1.0038979053497314,0.0,4.304980278015137
E,4,1,2024-03-22,2024-03-29,0.0,0.8971666097640991,0.0,4.198249340057373
E,4,1,2024-03-29,2024-04-05,0.0,0.8859620094299316,0.0,4.187044620513916
E,4,1,2024-04-05,2024-04-12,3.0,0.5576735138893127,0.0,3.8587560653686523
E,4,1,2024-04-12,2024-04-19,0.0,0.7346023321151733,0.0,4.035685062408447
E,4,1,2024-04-19,2024-04-26,2.0,0.18232056498527527,0.0,3.483403205871582
E,4,1,2024-04-26,2024-05-03,0.0,0.1230802834033966,0.0,3.4241628646850586
E,4,1,2024-05-03,2024-05-10,0.0,0.10520881414413452,0.0,3.4062914848327637
E,4,1,2024-05-10,2024-05-17,1.0,0.2787945866584778,0.0,3.5798771381378174
E,4,1,2024-05-17,2024-05-24,1.0,0.42733141779899597,0.0,3.7284140586853027
E,4,1,2024-05-24,2024-05-31,1.0,0.45563429594039917,0.0,3.7567169666290283
E,4,1,2024-05-31,2024-06-07,2.0,0.8914988040924072,0.0,4.1925811767578125
E,4,1,2024-06-07,2024-06-14,7.0,1.374988079071045,0.0,4.676070690155029
E,4,1,2024-06-14,2024-06-21,3.0,2.475208282470703,0.0,5.7762908935546875
E,4,1,2024-06-21,2024-06-28,1.0,3.5842437744140625,0.0,6.885326385498047
E,4,1,2024-06-28,2024-07-05,1.0,4.914520263671875,0.0,10.539531707763672
E,4,1,2024-07-05,2024-07-12,4.0,6.983303546905518,0.5080709457397461,12.608315467834473
E,4,1,2024-07-12,2024-07-19,4.0,8.951077461242676,2.4758448600769043,14.576089859008789
E,4,1,2024-07-19,2024-07-26,5.0,9.117486000061035,2.6422533988952637,14.742498397827148
E,4,1,2024-07-26,2024-08-02,8.0,10.027742385864258,3.5525097846984863,15.652753829956055
E,4,1,2024-08-02,2024-08-09,1.0,9.739575386047363,3.264342784881592,15.364587783813477
E,4,1,2024-08-09,2024-08-16,1.0,8.104610443115234,2.6130475997924805,13.729621887207031
E,4,1,2024-08-16,2024-08-23,11.0,6.793581008911133,1.842503547668457,12.41859245300293
E,4,1,2024-08-23,2024-08-30,6.0,8.727678298950195,0.0,14.352689743041992
E,4,1,2024-08-30,2024-09-06,6.0,12.435662269592285,3.696086883544922,18.0606746673584
E,4,1,2024-09-06,2024-09-13,15.0,14.967076301574707,6.227500915527344,20.59208869934082
E,4,1,2024-09-13,2024-09-20,8.0,15.816764831542969,7.0771894454956055,21.441776275634766
E,4,1,2024-09-20,2024-09-27,18.0,14.213093757629395,5.473518371582031,19.838106155395508
E,4,1,2024-09-27,2024-10-04,15.0,14.723423957824707,5.983848571777344,20.34843635559082
E,4,1,2024-10-04,2024-10-11,10.0,13.795910835266113,5.05633544921875,19.420923233032227
E,4,1,2024-10-11,2024-10-18,11.0,13.182927131652832,4.443351745605469,18.807939529418945
E,4,1,2024-10-18,2024-10-25,4.0,12.896679878234863,4.1571044921875,18.521692276000977
E,4,1,2024-10-25,2024-11-01,13.0,10.573098182678223,1.8335227966308594,16.198110580444336
E,4,1,2024-11-01,2024-11-08,10.0,9.065428733825684,0.3258533477783203,14.690441131591797
E,4,1,2024-11-08,2024-11-15,21.0,8.557312965393066,0.0,14.18232536315918
E,4,1,2024-11-15,2024-11-22,15.0,8.314377784729004,0.0,13.939390182495117
E,4,1,2024-11-22,2024-11-29,17.0,6.970660209655762,0.0,12.595672607421875
E,4,1,2024-11-29,2024-12-06,12.0,8.189075469970703,0.0,20.631763458251953
E,4,1,2024-12-06,2024-12-13,10.0,9.494542121887207,0.5978622436523438,21.93722915649414
E,4,1,2024-12-13,2024-12-20,4.0,8.650801658630371,0.0,21.093488693237305
E,4,1,2024-12-20,2024-12-27,2.0,7.2592058181762695,0.0,19.701892852783203
E,4,1,2024-12-27,2025-01-03,15.0,6.590719223022461,0.0,19.033405303955078
E,4,1,2025-01-03,2025-01-10,22.0,6.437922954559326,0.0,18.8806095123291
E,4,1,2025-01-10,2025-01-17,12.0,6.255194187164307,0.0,18.6978816986084
E,4,1,2025-01-17,2025-01-24,16.0,6.3250041007995605,0.0,18.767690658569336
E,4,1,2025-01-24,2025-01-31,24.0,7.099488735198975,0.0,22.66156578063965
E,4,1,2025-01-31,2025-02-07,16.0,8.667712211608887,0.0,24.22978973388672
E,4,1,2025-02-07,2025-02-14,35.0,9.860140800476074,0.9634609222412109,25.422218322753906
E,4,1,2025-02-14,2025-02-21,25.0,12.118680953979492,3.222001075744629,29.01919174194336
E,4,1,2025-02-21,2025-02-28,23.0,15.417271614074707,6.520591735839844,32.31778335571289
E,4,1,2025-02-28,2025-03-07,15.0,17.875185012817383,8.97850513458252,43.015045166015625
E,4,1,2025-03-07,2025-03-14,17.0,18.01268196105957,9.116002082824707,43.15254211425781
E,4,1,2025-03-14,2025-03-21,14.0,17.326709747314453,8.43002986907959,42.46656799316406
E,4,1,2025-03-21,2025-03-28,15.0,15.403609275817871,6.506929397583008,40.5434684753418
E,4,1,2025-03-28,2025-04-04,9.0,12.774617195129395,3.8779373168945312,37.91447448730469
E,4,1,2025-04-04,2025-04-11,3.0,10.130340576171875,1.2336606979370117,35.270198822021484
E,4,1,2025-04-11,2025-04-18,2.0,8.78633975982666,0.0,33.92619705200195
E,4,1,2025-04-18,2025-04-25,4.0,7.350218296051025,0.0,32.49007797241211
E,4,1,2025-04-25,2025-05-02,5.0,5.566811561584473,0.0,30.706668853759766
E,4,1,2025-05-02,2025-05-09,5.0,4.833575248718262,0.0,29.973434448242188
E,4,1,2025-05-09,2025-05-16,2.0,4.518040657043457,0.0,29.65789794921875
E,4,1,2025-05-16,2025-05-23,7.0,3.7105064392089844,0.0,28.850364685058594
E,4,1,2025-05-23,2025-05-30,10.0,2.851752281188965,0.0,27.99161148071289
E,4,1,2025-05-30,2025-06-06,5.0,2.4169163703918457,0.0,27.556774139404297
E,4,1,2025-06-06,2025-06-13,8.0,3.0200417041778564,0.0,28.159900665283203
E,4,1,2025-06-13,2025-06-20,5.0,4.174827575683594,0.0,29.314685821533203
E,4,1,2025-06-20,2025-06-27,3.0,5.688628196716309,0.0,30.828487396240234
E,4,1,2025-06-27,2025-07-04,7.0,8.177138328552246,0.0,33.31699752807617
E,4,1,2025-07-04,2025-07-11,6.0,9.617250442504883,0.7205705642700195,34.757110595703125
E,4,1,2025-07-11,2025-07-18,7.0,10.885533332824707,1.9888534545898438,36.025390625
E,4,1,2025-07-18,2025-07-25,5.0,9.379678726196289,0.4829988479614258,34.51953887939453
E,4,1,2025-07-25,2025-08-01,10.0,7.237039089202881,0.0,32.376895904541016
E,4,1,2025-08-01,2025-08-08,14.0,4.533686637878418,0.0,29.673545837402344
E,4,1,2025-08-08,2025-08-15,16.0,4.259608745574951,0.0,29.39946746826172
E,4,1,2025-08-15,2025-08-22,9.0,5.890717029571533,0.0,31.030574798583984
E,4,1,2025-08-22,2025-08-29,12.0,7.735309600830078,0.0,32.87516784667969
E,4,2,2023-02-17,2023-03-03,1.0,3.09611439704895,0.0,7.788179397583008
E,4,2,2023-02-24,2023-03-10,0.0,2.5795063972473145,0.0,7.271571636199951
E,4,2,2023-03-03,2023-03-17,0.0,2.265981674194336,0.0,6.958046913146973
E,4,2,2023-03-10,2023-03-24,2.0,1.993699550628662,0.0,6.685764789581299
E,4,2,2023-03-17,2023-03-31,4.0,1.9709393978118896,0.0,6.6630048751831055
E,4,2,2023-03-24,2023-04-07,3.0,2.1180412769317627,0.0,6.81010627746582
E,4,2,2023-03-31,2023-04-14,3.0,2.2415058612823486,0.0,6.933570861816406
E,4,2,2023-04-07,2023-04-21,3.0,2.4463326930999756,0.0,7.138398170471191
E,4,2,2023-04-14,2023-04-28,2.0,2.1232728958129883,0.0,6.815338134765625
E,4,2,2023-04-21,2023-05-05,0.0,2.004446029663086,0.0,6.696511268615723
E,4,2,2023-04-28,2023-05-12,1.0,1.9475553035736084,0.0,6.639620780944824
E,4,2,2023-05-05,2023-05-19,1.0,2.012305736541748,0.0,6.704370975494385
E,4,2,2023-05-12,2023-05-26,0.0,3.1434683799743652,0.0,7.835533618927002
E,4,2,2023-05-19,2023-06-02,2.0,4.654213905334473,0.0,9.34627914428711
E,4,2,2023-05-26,2023-06-09,1.0,6.126789093017578,0.0,10.818854331970215
E,4,2,2023-06-02,2023-06-16,2.0,6.469345569610596,0.0,11.16141128540039
E,4,2,2023-06-09,2023-06-23,0.0,6.97337007522583,0.0,11.665435791015625
E,4,2,2023-06-16,2023-06-30,3.0,6.112517356872559,0.0,10.804582595825195
E,4,2,2023-06-23,2023-07-07,3.0,6.012440204620361,0.0,10.704505920410156
E,4,2,2023-06-30,2023-07-14,1.0,6.931463718414307,0.0,11.623529434204102
E,4,2,2023-07-07,2023-07-21,3.0,7.798460006713867,0.0,12.490525245666504
E,4,2,2023-07-14,2023-07-28,1.0,7.911128520965576,0.0,12.603193283081055
E,4,2,2023-07-21,2023-08-04,3.0,7.267325401306152,0.0,11.304150581359863
E,4,2,2023-07-28,2023-08-11,6.0,8.30246639251709,0.0,12.080971717834473
E,4,2,2023-08-04,2023-08-18,5.0,7.642358779907227,0.0,11.42086410522461
E,4,2,2023-08-11,2023-08-25,4.0,6.010111331939697,0.0,9.788616180419922
E,4,2,2023-08-18,2023-09-01,2.0,4.248154640197754,0.0,8.026659965515137
E,4,2,2023-08-25,2023-09-08,3.0,4.407644271850586,0.0,8.186149597167969
E,4,2,2023-09-01,2023-09-15,4.0,6.914923667907715,0.0,10.693428993225098
E,4,2,2023-09-08,2023-09-22,3.0,5.541533470153809,0.0,9.320038795471191
E,4,2,2023-09-15,2023-09-29,6.0,5.168896675109863,0.0,8.947402000427246
E,4,2,2023-09-22,2023-10-06,2.0,5.017199516296387,0.0,8.79570484161377
E,4,2,2023-09-29,2023-10-13,2.0,4.74565315246582,0.0,8.524158477783203
E,4,2,2023-10-06,2023-10-20,5.0,4.088815689086914,0.0,7.867321014404297
E,4,2,2023-10-13,2023-10-27,3.0,3.785280227661133,0.0,7.563785552978516
E,4,2,2023-10-20,2023-11-03,2.0,3.238729953765869,0.0,7.017235279083252
E,4,2,2023-10-27,2023-11-10,4.0,2.5362794399261475,0.0,6.314785003662109
E,4,2,2023-11-03,2023-11-17,5.0,2.5467352867126465,0.0,6.325240612030029
E,4,2,2023-11-10,2023-11-24,4.0,2.1047961711883545,0.0,5.883301734924316
E,4,2,2023-11-17,2023-12-01,5.0,1.8690190315246582,0.0,5.647524356842041
E,4,2,2023-11-24,2023-12-08,3.0,1.5875308513641357,0.0,5.366036415100098
E,4,2,2023-12-01,2023-12-15,3.0,1.766024112701416,0.0,5.544529438018799
E,4,2,2023-12-08,2023-12-22,2.0,2.0593514442443848,0.0,5.837856769561768
E,4,2,2023-12-15,2023-12-29,1.0,2.2338569164276123,0.0,6.012362480163574
E,4,2,2023-12-22,2024-01-05,2.0,2.1444928646087646,0.0,5.922998428344727
E,4,2,2023-12-29,2024-01-12,0.0,2.6482338905334473,0.0,6.42673921585083
E,4,2,2024-01-05,2024-01-19,0.0,2.3041224479675293,0.0,6.082627773284912
E,4,2,2024-01-12,2024-01-26,2.0,1.7282640933990479,0.0,5.506769180297852
E,4,2,2024-01-19,2024-02-02,2.0,1.5798795223236084,0.0,5.35838508605957
E,4,2,2024-01-26,2024-02-09,1.0,1.6205726861953735,0.0,5.399077892303467
E,4,2,2024-02-02,2024-02-16,2.0,1.9154136180877686,0.0,5.6939191818237305
E,4,2,2024-02-09,2024-02-23,3.0,1.4828654527664185,0.0,5.261370658874512
E,4,2,2024-02-16,2024-03-01,1.0,1.3051142692565918,0.0,5.083619594573975
E,4,2,2024-02-23,2024-03-08,2.0,1.1709332466125488,0.0,4.949438571929932
E,4,2,2024-03-01,2024-03-15,2.0,1.1069425344467163,0.0,4.237923622131348
E,4,2,2024-03-08,2024-03-22,3.0,0.9314913749694824,0.0,4.062472343444824
E,4,2,2024-03-15,2024-03-29,0.0,0.9318921566009521,0.0,4.062872886657715
E,4,2,2024-03-22,2024-04-05,0.0,0.8955987691879272,0.0,4.026579856872559
E,4,2,2024-03-29,2024-04-12,3.0,0.9435415267944336,0.0,4.074522495269775
E,4,2,2024-04-05,2024-04-19,0.0,0.5931227207183838,0.0,3.7241036891937256
E,4,2,2024-04-12,2024-04-26,2.0,0.8612247705459595,0.0,3.9922056198120117
E,4,2,2024-04-19,2024-05-03,0.0,0.23863177001476288,0.0,3.369612693786621
E,4,2,2024-04-26,2024-05-10,0.0,0.25150981545448303,0.0,3.382490873336792
E,4,2,2024-05-03,2024-05-17,1.0,0.2695244550704956,0.0,3.400505542755127
E,4,2,2024-05-10,2024-05-24,1.0,0.475760281085968,0.0,3.606741189956665
E,4,2,2024-05-17,2024-05-31,1.0,0.611051082611084,0.0,3.742032051086426
E,4,2,2024-05-24,2024-06-07,2.0,0.6035495400428772,0.0,3.734530448913574
E,4,2,2024-05-31,2024-06-14,7.0,1.0879048109054565,0.0,4.218885898590088
E,4,2,2024-06-07,2024-06-21,3.0,1.5376209020614624,0.0,4.668601989746094
E,4,2,2024-06-14,2024-06-28,1.0,2.6112122535705566,0.0,5.742193222045898
E,4,2,2024-06-21,2024-07-05,1.0,3.71024489402771,0.0,6.841225624084473
E,4,2,2024-06-28,2024-07-12,4.0,5.239182949066162,0.0,11.151277542114258
E,4,2,2024-07-05,2024-07-19,4.0,7.448463439941406,0.5373349189758301,13.36055850982666
E,4,2,2024-07-12,2024-07-26,5.0,9.103035926818848,2.1919074058532715,15.015130996704102
E,4,2,2024-07-19,2024-08-02,8.0,8.53880786895752,1.6276793479919434,14.450902938842773
E,4,2,2024-07-26,2024-08-09,1.0,9.559059143066406,2.64793062210083,15.47115421295166
E,4,2,2024-08-02,2024-08-16,1.0,9.377392768859863,2.466264247894287,15.289487838745117
E,4,2,2024-08-09,2024-08-23,11.0,7.9866719245910645,3.719346523284912,13.898767471313477
E,4,2,2024-08-16,2024-08-30,6.0,7.015263080596924,2.912227153778076,12.927358627319336
E,4,2,2024-08-23,2024-09-06,6.0,9.757808685302734,1.1987495422363281,15.669903755187988
E,4,2,2024-08-30,2024-09-13,15.0,13.32783031463623,4.768771171569824,19.239925384521484
E,4,2,2024-09-06,2024-09-20,8.0,14.912003517150879,6.352944374084473,20.824098587036133
E,4,2,2024-09-13,2024-09-27,18.0,14.893364906311035,6.334305763244629,20.80545997619629
E,4,2,2024-09-20,2024-10-04,15.0,13.237615585327148,4.678556442260742,19.14971160888672
E,4,2,2024-09-27,2024-10-11,10.0,14.199259757995605,5.640200614929199,20.11135482788086
E,4,2,2024-10-04,2024-10-18,11.0,12.654335975646973,4.095276832580566,18.566431045532227
E,4,2,2024-10-11,2024-10-25,4.0,11.557642936706543,2.9985837936401367,17.469738006591797
E,4,2,2024-10-18,2024-11-01,13.0,10.69405746459961,2.134998321533203,16.606151580810547
E,4,2,2024-10-25,2024-11-08,10.0,8.502202033996582,0.0,14.414297103881836
E,4,2,2024-11-01,2024-11-15,21.0,7.267154693603516,0.0,13.17924976348877
E,4,2,2024-11-08,2024-11-22,15.0,7.235841751098633,0.0,13.147936820983887
E,4,2,2024-11-15,2024-11-29,17.0,7.626447677612305,0.0,13.538542747497559
E,4,2,2024-11-22,2024-12-06,12.0,6.7135114669799805,0.0,12.625606536865234
E,4,2,2024-11-29,2024-12-13,10.0,8.711480140686035,0.1524209976196289,22.444324493408203
E,4,2,2024-12-06,2024-12-20,4.0,10.217133522033691,1.6580743789672852,23.94997787475586
E,4,2,2024-12-13,2024-12-27,2.0,8.542845726013184,0.0,22.275691986083984
E,4,2,2024-12-20,2025-01-03,15.0,6.958364486694336,0.0,20.69120979309082
E,4,2,2024-12-27,2025-01-10,22.0,6.327583312988281,0.0,20.060428619384766
E,4,2,2025-01-03,2025-01-17,12.0,6.260312080383301,0.0,19.99315643310547
E,4,2,2025-01-10,2025-01-24,16.0,6.485635757446289,0.0,20.218481063842773
E,4,2,2025-01-17,2025-01-31,24.0,6.688432693481445,0.0,20.42127799987793
E,4,2,2025-01-24,2025-02-07,16.0,7.735380172729492,0.0,23.40779685974121
E,4,2,2025-01-31,2025-02-14,35.0,10.022820472717285,1.463761329650879,25.695236206054688
E,4,2,2025-02-07,2025-02-21,25.0,11.202869415283203,2.643810272216797,26.875286102294922
E,4,2,2025-02-14,2025-02-28,23.0,14.250092506408691,5.691033363342285,31.561660766601562
E,4,2,2025-02-21,2025-03-07,15.0,16.643291473388672,8.084232330322266,33.954856872558594
E,4,2,2025-02-28,2025-03-14,17.0,18.628572463989258,10.069513320922852,43.605751037597656
E,4,2,2025-03-07,2025-03-21,14.0,18.334640502929688,9.775581359863281,43.31182098388672
E,4,2,2025-03-14,2025-03-28,15.0,17.0599365234375,8.500877380371094,42.03711700439453
E,4,2,2025-03-21,2025-04-04,9.0,15.05121898651123,6.492159843444824,40.02840042114258
E,4,2,2025-03-28,2025-04-11,3.0,13.257599830627441,4.698540687561035,38.234779357910156
E,4,2,2025-04-04,2025-04-18,2.0,11.120722770690918,2.5616636276245117,36.097904205322266
E,4,2,2025-04-11,2025-04-25,4.0,10.196698188781738,1.637639045715332,35.17387771606445
E,4,2,2025-04-18,2025-05-02,5.0,8.283541679382324,0.0,33.26072311401367
E,4,2,2025-04-25,2025-05-09,5.0,5.964195251464844,0.0,30.941375732421875
E,4,2,2025-05-02,2025-05-16,2.0,5.103571891784668,0.0,30.080753326416016
E,4,2,2025-05-09,2025-05-23,7.0,4.87797737121582,0.0,29.85515785217285
E,4,2,2025-05-16,2025-05-30,10.0,3.919421911239624,0.0,28.896602630615234
E,4,2,2025-05-23,2025-06-06,5.0,2.939161777496338,0.0,27.91634178161621
E,4,2,2025-05-30,2025-06-13,8.0,2.593979835510254,0.0,27.57115936279297
E,4,2,2025-06-06,2025-06-20,5.0,3.494680881500244,0.0,28.471860885620117
E,4,2,2025-06-13,2025-06-27,3.0,5.1311140060424805,0.0,30.108295440673828
E,4,2,2025-06-20,2025-07-04,7.0,7.056887626647949,0.0,32.0340690612793
E,4,2,2025-06-27,2025-07-11,6.0,9.288859367370605,0.0,34.26604080200195
E,4,2,2025-07-04,2025-07-18,7.0,10.028281211853027,0.0,35.005462646484375
E,4,2,2025-07-11,2025-07-25,5.0,11.291579246520996,1.0339794158935547,36.268760681152344
E,4,2,2025-07-18,2025-08-01,10.0,9.575209617614746,0.0,34.552391052246094
E,4,2,2025-07-25,2025-08-08,14.0,7.119077682495117,0.0,32.09626007080078
E,4,2,2025-08-01,2025-08-15,16.0,3.8328545093536377,0.0,28.810035705566406
E,4,2,2025-08-08,2025-08-22,9.0,3.706763744354248,0.0,28.683944702148438
E,4,2,2025-08-15,2025-08-29,12.0,5.810108184814453,0.0,30.787288665771484
E,4,2,2025-08-22,2025-09-05,,8.243861198425293,0.0,33.22104263305664
E,4,4,2023-02-17,2023-03-17,0.0,2.3347883224487305,0.0,8.023008346557617
E,4,4,2023-02-24,2023-03-24,2.0,1.8714227676391602,0.0,7.559642791748047
E,4,4,2023-03-03,2023-03-31,4.0,1.6357444524765015,0.0,7.323964595794678
E,4,4,2023-03-10,2023-04-07,3.0,1.492285966873169,0.0,7.180505752563477
E,4,4,2023-03-17,2023-04-14,3.0,1.5478973388671875,0.0,7.236117362976074
E,4,4,2023-03-24,2023-04-21,3.0,1.9458668231964111,0.0,7.634086608886719
E,4,4,2023-03-31,2023-04-28,2.0,2.2991979122161865,0.0,7.987418174743652
E,4,4,2023-04-07,2023-05-05,0.0,2.7003469467163086,0.0,8.388566970825195
E,4,4,2023-04-14,2023-05-12,1.0,2.6361522674560547,0.0,8.324372291564941
E,4,4,2023-04-21,2023-05-19,1.0,2.8241021633148193,0.0,8.512322425842285
E,4,4,2023-04-28,2023-05-26,0.0,2.9384918212890625,0.0,8.62671184539795
E,4,4,2023-05-05,2023-06-02,2.0,3.1269664764404297,0.0,8.815186500549316
E,4,4,2023-05-12,2023-06-09,1.0,5.239835262298584,0.0,10.928054809570312
E,4,4,2023-05-19,2023-06-16,2.0,7.290368556976318,0.0,12.978588104248047
E,4,4,2023-05-26,2023-06-23,0.0,8.726630210876465,0.0,14.414850234985352
E,4,4,2023-06-02,2023-06-30,3.0,8.564802169799805,0.0,14.253022193908691
E,4,4,2023-06-09,2023-07-07,3.0,7.796143531799316,0.0,13.484363555908203
E,4,4,2023-06-16,2023-07-14,1.0,7.15507173538208,0.0,12.843292236328125
E,4,4,2023-06-23,2023-07-21,3.0,7.183043956756592,0.0,12.87126350402832
E,4,4,2023-06-30,2023-07-28,1.0,8.459038734436035,0.0,14.147258758544922
E,4,4,2023-07-07,2023-08-04,3.0,9.867109298706055,0.6713056564331055,15.555329322814941
E,4,4,2023-07-14,2023-08-11,6.0,8.832367897033691,0.0,14.520587921142578
E,4,4,2023-07-21,2023-08-18,5.0,7.713268280029297,0.0,12.902935028076172
E,4,4,2023-07-28,2023-08-25,4.0,9.154046058654785,0.0,14.34371280670166
E,4,4,2023-08-04,2023-09-01,2.0,7.954073905944824,0.0,13.1437406539917
E,4,4,2023-08-11,2023-09-08,3.0,6.065428733825684,0.0,11.255095481872559
E,4,4,2023-08-18,2023-09-15,4.0,4.659257888793945,0.0,9.84892463684082
E,4,4,2023-08-25,2023-09-22,3.0,5.122755527496338,0.0,10.312421798706055
E,4,4,2023-09-01,2023-09-29,6.0,7.247237682342529,0.0,12.436904907226562
E,4,4,2023-09-08,2023-10-06,2.0,5.487583160400391,0.0,10.677249908447266
E,4,4,2023-09-15,2023-10-13,2.0,5.276366233825684,0.0,10.466032981872559
E,4,4,2023-09-22,2023-10-20,5.0,5.138486862182617,0.0,10.328153610229492
E,4,4,2023-09-29,2023-10-27,3.0,4.402922630310059,0.0,9.592589378356934
E,4,4,2023-10-06,2023-11-03,2.0,3.4639222621917725,0.0,8.653589248657227
E,4,4,2023-10-13,2023-11-10,4.0,3.170793056488037,0.0,8.36046028137207
E,4,4,2023-10-20,2023-11-17,5.0,2.615036725997925,0.0,7.804703712463379
E,4,4,2023-10-27,2023-11-24,4.0,2.018054723739624,0.0,7.207721710205078
E,4,4,2023-11-03,2023-12-01,5.0,2.284376621246338,0.0,7.474043369293213
E,4,4,2023-11-10,2023-12-08,3.0,1.9480721950531006,0.0,7.137739181518555
E,4,4,2023-11-17,2023-12-15,3.0,1.8770068883895874,0.0,7.066673755645752
E,4,4,2023-11-24,2023-12-22,2.0,1.7568718194961548,0.0,6.94653844833374
E,4,4,2023-12-01,2023-12-29,1.0,2.1422603130340576,0.0,7.331927299499512
E,4,4,2023-12-08,2024-01-05,2.0,2.5999903678894043,0.0,7.789657115936279
E,4,4,2023-12-15,2024-01-12,0.0,2.7929775714874268,0.0,7.982644081115723
E,4,4,2023-12-22,2024-01-19,0.0,2.378420352935791,0.0,7.568087100982666
E,4,4,2023-12-29,2024-01-26,2.0,2.7557592391967773,0.0,7.945425987243652
E,4,4,2024-01-05,2024-02-02,2.0,2.2340309619903564,0.0,7.423697471618652
E,4,4,2024-01-12,2024-02-09,1.0,1.5033066272735596,0.0,6.6929731369018555
E,4,4,2024-01-19,2024-02-16,2.0,1.3405916690826416,0.0,6.5302581787109375
E,4,4,2024-01-26,2024-02-23,3.0,1.2953349351882935,0.0,6.485001564025879
