cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper,forecast_start
H,7,2,2023-04-21,2023-05-05,0.0,2.8818118572235107,0.0,12.287467241287231,2023-05-05
H,7,2,2023-04-28,2023-05-12,3.0,3.098440170288086,0.0,12.504095554351807,2023-05-12
H,7,2,2023-05-05,2023-05-19,0.0,2.5957705974578857,0.0,12.001425981521606,2023-05-19
H,7,2,2023-05-12,2023-05-26,7.0,3.8206064701080322,0.0,13.226261854171753,2023-05-26
H,7,2,2023-05-19,2023-06-02,3.0,3.916822671890259,0.0,13.32247805595398,2023-06-02
H,7,2,2023-05-26,2023-06-09,8.0,6.481998920440674,0.0,15.887654304504395,2023-06-09
H,7,2,2023-06-02,2023-06-16,11.0,5.688522815704346,0.0,15.094178199768066,2023-06-16
H,7,2,2023-06-09,2023-06-23,6.0,8.511117935180664,0.0,17.916773319244385,2023-06-23
H,7,2,2023-06-16,2023-06-30,10.0,11.247292518615723,2.708974838256836,20.652947902679443,2023-06-30
H,7,2,2023-06-23,2023-07-07,3.0,8.566232681274414,0.027915000915527344,17.971888065338135,2023-07-07
H,7,2,2023-06-30,2023-07-14,8.0,9.201869010925293,0.6635513305664062,18.607524394989014,2023-07-14
H,7,2,2023-07-07,2023-07-21,14.0,8.58769702911377,0.04937934875488281,17.99335241317749,2023-07-21
H,7,2,2023-07-14,2023-07-28,11.0,9.131796836853027,0.5934791564941406,18.537452220916748,2023-07-28
H,7,2,2023-07-21,2023-08-04,5.0,15.660379409790039,7.122061729431152,25.06603479385376,2023-08-04
H,7,2,2023-07-28,2023-08-11,8.0,15.843202590942383,7.304884910583496,25.248857975006104,2023-08-11
H,7,2,2023-08-04,2023-08-18,13.0,12.456622123718262,3.918304443359375,21.862277507781982,2023-08-18
H,7,2,2023-08-11,2023-08-25,9.0,10.842851638793945,2.3045339584350586,20.248507022857666,2023-08-25
H,7,2,2023-08-18,2023-09-01,5.0,14.020869255065918,3.360489845275879,23.42652463912964,2023-09-01
H,7,2,2023-08-25,2023-09-08,9.0,13.602167129516602,2.9417877197265625,23.007822513580322,2023-09-08
H,7,2,2023-09-01,2023-09-15,6.0,10.86197280883789,0.20159339904785156,20.26762819290161,2023-09-15
H,7,2,2023-09-08,2023-09-22,13.0,10.467134475708008,0.0,19.87278985977173,2023-09-22
H,7,2,2023-09-15,2023-09-29,6.0,9.175623893737793,0.0,18.581279277801514,2023-09-29
H,7,2,2023-09-22,2023-10-06,17.0,12.873539924621582,2.213160514831543,22.279195308685303,2023-10-06
H,7,2,2023-09-29,2023-10-13,10.0,10.306750297546387,0.0,19.712405681610107,2023-10-13
H,7,2,2023-10-06,2023-10-20,9.0,11.987054824829102,1.3266754150390625,21.392710208892822,2023-10-20
H,7,2,2023-10-13,2023-10-27,5.0,8.119300842285156,0.0,17.524956226348877,2023-10-27
H,7,2,2023-10-20,2023-11-03,5.0,9.31815242767334,0.0,18.72380781173706,2023-11-03
H,7,2,2023-10-27,2023-11-10,13.0,7.005090713500977,0.0,16.410746097564697,2023-11-10
H,7,2,2023-11-03,2023-11-17,13.0,6.356921195983887,0.0,15.762576580047607,2023-11-17
H,7,2,2023-11-10,2023-11-24,16.0,7.215083122253418,0.0,16.62073850631714,2023-11-24
H,7,2,2023-11-17,2023-12-01,5.0,8.409590721130371,0.0,17.815246105194092,2023-12-01
H,7,2,2023-11-24,2023-12-08,6.0,10.193503379821777,0.0,19.599158763885498,2023-12-08
H,7,2,2023-12-01,2023-12-15,10.0,7.979738712310791,0.0,17.38539409637451,2023-12-15
H,7,2,2023-12-08,2023-12-22,5.0,6.056374549865723,0.0,15.462029933929443,2023-12-22
H,7,2,2023-12-15,2023-12-29,8.0,6.981233596801758,0.0,16.38688898086548,2023-12-29
H,7,2,2023-12-22,2024-01-05,4.0,6.353409767150879,0.0,15.7590651512146,2024-01-05
H,7,2,2023-12-29,2024-01-12,9.0,6.949923992156982,0.0,16.355579376220703,2024-01-12
H,7,2,2024-01-05,2024-01-19,4.0,4.986499786376953,0.0,14.392155170440674,2024-01-19
H,7,2,2024-01-12,2024-01-26,4.0,6.0793256759643555,0.0,15.484981060028076,2024-01-26
H,7,2,2024-01-19,2024-02-02,1.0,5.203293323516846,0.0,14.608948707580566,2024-02-02
H,7,2,2024-01-26,2024-02-09,9.0,4.2875800132751465,0.0,13.693235397338867,2024-02-09
H,7,2,2024-02-02,2024-02-16,6.0,2.891082525253296,0.0,12.296737909317017,2024-02-16
