cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper,forecast_start
B,1,2,2024-01-19,2024-02-02,0.0,0.04084026661260003,0.0,2.2077306881956162,2024-02-02
B,1,2,2024-01-26,2024-02-09,0.0,0.11655222952940311,0.0,2.283442651112419,2024-02-09
B,1,2,2024-02-02,2024-02-16,0.0,0.07432977215974941,0.0,2.2412201937427656,2024-02-16
B,1,2,2024-02-09,2024-02-23,0.0,0.10449602846624116,0.0,2.271386450049257,2024-02-23
B,1,2,2024-02-16,2024-03-01,0.0,0.037593742194771504,0.0,2.2044841637777877,2024-03-01
B,1,2,2024-02-23,2024-03-08,0.0,0.12088185236966373,0.0,2.2877722739526796,2024-03-08
B,1,2,2024-03-01,2024-03-15,0.0,0.04624875665133452,0.0,2.2131391782343504,2024-03-15
B,1,2,2024-03-08,2024-03-22,0.0,0.04577482917180285,0.0,2.212665250754819,2024-03-22
B,1,2,2024-03-15,2024-03-29,0.0,0.03333491797251351,0.0,2.2002253395555296,2024-03-29
B,1,2,2024-03-22,2024-04-05,0.0,0.05788290662506897,0.0,2.224773328208085,2024-04-05
B,1,2,2024-03-29,2024-04-12,0.0,0.052273257119891586,0.0,2.2191636787029076,2024-04-12
B,1,2,2024-04-05,2024-04-19,0.0,0.03665850274672391,0.0,2.20354892432974,2024-04-19
B,1,2,2024-04-12,2024-04-26,0.0,0.031616300998805504,0.0,2.1985067225818216,2024-04-26
B,1,2,2024-04-19,2024-05-03,0.0,0.07764751339753706,0.0,2.244537934980553,2024-05-03
B,1,2,2024-04-26,2024-05-10,0.0,0.09368983769505856,0.0,2.2605802592780746,2024-05-10
B,1,2,2024-05-03,2024-05-17,0.0,0.10206885025691197,0.0,2.268959271839928,2024-05-17
B,1,2,2024-05-10,2024-05-24,1.0,0.10060549387425426,0.0,2.2674959154572703,2024-05-24
B,1,2,2024-05-17,2024-05-31,0.0,0.12981738085178585,0.0,2.2967078024348018,2024-05-31
B,1,2,2024-05-24,2024-06-07,0.0,0.9353650326208691,0.0,3.102255454203885,2024-06-07
B,1,2,2024-05-31,2024-06-14,0.0,0.5171349820576177,0.0,2.684025403640634,2024-06-14
B,1,2,2024-06-07,2024-06-21,0.0,0.4057816592571458,0.0,2.572672080840162,2024-06-21
